Date,Commodity,Market Region,Price per Unit (LKR/kg)
6/13/2024,Brinjal,Colombo,339.12
6/13/2024,Long Purple Eggplant,Colombo,479.13
6/13/2024,Asiatic Pennywort,Colombo,361.29
6/13/2024,Red Spinach,Colombo,205.24
6/13/2024,Pennywort,Colombo,294.69
6/13/2024,Leeks,Colombo,94.64
6/13/2024,Carrot,Colombo,443.73
6/13/2024,Beetroot,Colombo,144.77
6/13/2024,Cabbage,Colombo,132.54
6/13/2024,Knol-Khol,Colombo,201.61
6/13/2024,Pumpkin,Colombo,376.57
6/13/2024,Onion,Colombo,248.53
6/13/2024,Potato,Colombo,486.75
6/13/2024,Drumsticks,Colombo,199.3
6/13/2024,Jackfruit,Colombo,102.8
6/13/2024,Breadfruit,Colombo,79.45
6/13/2024,Taro,Colombo,308.38
6/13/2024,Manioc,Colombo,403.3
6/20/2024,Winged Bean,Colombo,268.28
6/20/2024,Bitter Melon,Colombo,301.18
6/20/2024,Brinjal,Colombo,77.33
6/20/2024,Long Purple Eggplant,Colombo,475.63
6/20/2024,Asiatic Pennywort,Colombo,150.89
6/20/2024,Red Spinach,Colombo,224.44
6/20/2024,Pennywort,Colombo,400.49
6/20/2024,Leeks,Colombo,300.78
6/20/2024,Carrot,Colombo,100.97
6/20/2024,Beetroot,Colombo,430.01
6/20/2024,Cabbage,Colombo,461.56
6/20/2024,Knol-Khol,Colombo,487.09
6/20/2024,Pumpkin,Colombo,348.95
6/20/2024,Onion,Colombo,191.78
6/20/2024,Potato,Colombo,159.77
6/20/2024,Drumsticks,Colombo,447.5
6/20/2024,Jackfruit,Colombo,417.99
6/20/2024,Breadfruit,Colombo,397.12
6/20/2024,Taro,Colombo,151.93
6/20/2024,Manioc,Colombo,362.95
6/27/2024,Winged Bean,Colombo,264.69
6/27/2024,Bitter Melon,Colombo,344.42
6/27/2024,Brinjal,Colombo,303.87
6/27/2024,Long Purple Eggplant,Colombo,143.13
6/27/2024,Asiatic Pennywort,Colombo,129.22
6/27/2024,Red Spinach,Colombo,352.83
6/27/2024,Pennywort,Colombo,158.21
6/27/2024,Leeks,Colombo,239.7
6/27/2024,Carrot,Colombo,80.54
6/27/2024,Beetroot,Colombo,154.73
6/27/2024,Cabbage,Colombo,381.36
6/27/2024,Knol-Khol,Colombo,173.3
6/27/2024,Pumpkin,Colombo,191.2
6/27/2024,Onion,Colombo,340.62
6/27/2024,Potato,Colombo,183.15
6/27/2024,Drumsticks,Colombo,413.49
6/27/2024,Jackfruit,Colombo,200.32
6/27/2024,Breadfruit,Colombo,248.01
6/27/2024,Taro,Colombo,283.21
6/27/2024,Manioc,Colombo,260.6
7/4/2024,Winged Bean,Colombo,426.75
7/4/2024,Bitter Melon,Colombo,340.96
7/4/2024,Brinjal,Colombo,69.08
7/4/2024,Long Purple Eggplant,Colombo,413.94
7/4/2024,Asiatic Pennywort,Colombo,449.69
7/4/2024,Red Spinach,Colombo,124.15
7/4/2024,Pennywort,Colombo,231.56
7/4/2024,Leeks,Colombo,209.24
7/4/2024,Carrot,Colombo,432.79
7/4/2024,Beetroot,Colombo,341.69
7/4/2024,Cabbage,Colombo,468.1
7/4/2024,Knol-Khol,Colombo,312.45
7/4/2024,Pumpkin,Colombo,312.05
7/4/2024,Onion,Colombo,257.66
7/4/2024,Potato,Colombo,208.23
7/4/2024,Drumsticks,Colombo,211.26
7/4/2024,Jackfruit,Colombo,288.35
7/4/2024,Breadfruit,Colombo,111.78
7/4/2024,Taro,Colombo,178.5
7/4/2024,Manioc,Colombo,380.12
7/11/2024,Winged Bean,Colombo,487.84
7/11/2024,Bitter Melon,Colombo,298.82
7/11/2024,Brinjal,Colombo,132.98
7/11/2024,Long Purple Eggplant,Colombo,453.71
7/11/2024,Asiatic Pennywort,Colombo,181.29
7/11/2024,Red Spinach,Colombo,451.95
7/11/2024,Pennywort,Colombo,65.9
7/11/2024,Leeks,Colombo,354.94
7/11/2024,Carrot,Colombo,325.58
7/11/2024,Beetroot,Colombo,212.32
7/11/2024,Cabbage,Colombo,107.87
7/11/2024,Knol-Khol,Colombo,356.02
7/11/2024,Pumpkin,Colombo,63.97
7/11/2024,Onion,Colombo,63.4
7/11/2024,Potato,Colombo,97.59
7/11/2024,Drumsticks,Colombo,429.39
7/11/2024,Jackfruit,Colombo,215.92
7/11/2024,Breadfruit,Colombo,186.63
7/11/2024,Taro,Colombo,215.32
7/11/2024,Manioc,Colombo,419.67
7/18/2024,Winged Bean,Colombo,463.8
7/18/2024,Bitter Melon,Colombo,375.25
7/18/2024,Brinjal,Colombo,321.07
7/18/2024,Long Purple Eggplant,Colombo,265.99
7/18/2024,Asiatic Pennywort,Colombo,485.62
7/18/2024,Red Spinach,Colombo,413.93
7/18/2024,Pennywort,Colombo,433.05
7/18/2024,Leeks,Colombo,461.07
7/18/2024,Carrot,Colombo,173.65
7/18/2024,Beetroot,Colombo,367.29
7/18/2024,Cabbage,Colombo,484.14
7/18/2024,Knol-Khol,Colombo,196.56
7/18/2024,Pumpkin,Colombo,440.01
7/18/2024,Onion,Colombo,408.44
7/18/2024,Potato,Colombo,250.94
7/18/2024,Drumsticks,Colombo,384.6
7/18/2024,Jackfruit,Colombo,397.46
7/18/2024,Breadfruit,Colombo,78.32
7/18/2024,Taro,Colombo,246.56
7/18/2024,Manioc,Colombo,278.06
7/25/2024,Winged Bean,Colombo,100.49
7/25/2024,Bitter Melon,Colombo,269.98
7/25/2024,Brinjal,Colombo,217.07
7/25/2024,Long Purple Eggplant,Colombo,255.56
7/25/2024,Asiatic Pennywort,Colombo,499.6
7/25/2024,Red Spinach,Colombo,125.9
7/25/2024,Pennywort,Colombo,93.48
7/25/2024,Leeks,Colombo,176.9
7/25/2024,Carrot,Colombo,313.79
7/25/2024,Beetroot,Colombo,180.53
7/25/2024,Cabbage,Colombo,474.65
7/25/2024,Knol-Khol,Colombo,305.48
7/25/2024,Pumpkin,Colombo,259.02
7/25/2024,Onion,Colombo,368.15
7/25/2024,Potato,Colombo,341.05
7/25/2024,Drumsticks,Colombo,193.19
7/25/2024,Jackfruit,Colombo,328.48
7/25/2024,Breadfruit,Colombo,65.18
7/25/2024,Taro,Colombo,90.21
7/25/2024,Manioc,Colombo,95.83
8/1/2024,Winged Bean,Colombo,142.89
8/1/2024,Bitter Melon,Colombo,498.72
8/1/2024,Brinjal,Colombo,357.72
8/1/2024,Long Purple Eggplant,Colombo,388.75
8/1/2024,Asiatic Pennywort,Colombo,409.08
8/1/2024,Red Spinach,Colombo,94.61
8/1/2024,Pennywort,Colombo,153.6
8/1/2024,Leeks,Colombo,263.71
8/1/2024,Carrot,Colombo,266.51
8/1/2024,Beetroot,Colombo,136.52
8/1/2024,Cabbage,Colombo,240.47
8/1/2024,Knol-Khol,Colombo,186.21
8/1/2024,Pumpkin,Colombo,86.23
8/1/2024,Onion,Colombo,385.69
8/1/2024,Potato,Colombo,333.47
8/1/2024,Drumsticks,Colombo,435.12
8/1/2024,Jackfruit,Colombo,216.02
8/1/2024,Breadfruit,Colombo,125.88
8/1/2024,Taro,Colombo,106.77
8/1/2024,Manioc,Colombo,212.41
8/8/2024,Winged Bean,Colombo,452.72
8/8/2024,Bitter Melon,Colombo,70.79
8/8/2024,Brinjal,Colombo,289.74
8/8/2024,Long Purple Eggplant,Colombo,318.11
8/8/2024,Asiatic Pennywort,Colombo,162.46
8/8/2024,Red Spinach,Colombo,427.45
8/8/2024,Pennywort,Colombo,107.48
8/8/2024,Leeks,Colombo,60.7
8/8/2024,Carrot,Colombo,286.79
8/8/2024,Beetroot,Colombo,416.21
8/8/2024,Cabbage,Colombo,267.18
8/8/2024,Knol-Khol,Colombo,122.68
8/8/2024,Pumpkin,Colombo,343.33
8/8/2024,Onion,Colombo,139.14
8/8/2024,Potato,Colombo,267.95
8/8/2024,Drumsticks,Colombo,117.84
8/8/2024,Jackfruit,Colombo,262.71
8/8/2024,Breadfruit,Colombo,53.99
8/8/2024,Taro,Colombo,481.44
8/8/2024,Manioc,Colombo,280.65
8/15/2024,Winged Bean,Colombo,439.74
8/15/2024,Bitter Melon,Colombo,50.05
8/15/2024,Brinjal,Colombo,197.59
8/15/2024,Long Purple Eggplant,Colombo,242.33
8/15/2024,Asiatic Pennywort,Colombo,326.64
8/15/2024,Red Spinach,Colombo,281.77
8/15/2024,Pennywort,Colombo,334.32
8/15/2024,Leeks,Colombo,91.23
8/15/2024,Carrot,Colombo,365.15
8/15/2024,Beetroot,Colombo,313.86
8/15/2024,Cabbage,Colombo,492.83
8/15/2024,Knol-Khol,Colombo,174.21
8/15/2024,Pumpkin,Colombo,464.76
8/15/2024,Onion,Colombo,116.37
8/15/2024,Potato,Colombo,183.23
8/15/2024,Drumsticks,Colombo,432.05
8/15/2024,Jackfruit,Colombo,294.01
8/15/2024,Breadfruit,Colombo,338.88
8/15/2024,Taro,Colombo,142.98
8/15/2024,Manioc,Colombo,363.8
8/22/2024,Winged Bean,Colombo,120.44
8/22/2024,Bitter Melon,Colombo,80.53
8/22/2024,Brinjal,Colombo,412.97
8/22/2024,Long Purple Eggplant,Colombo,406.73
8/22/2024,Asiatic Pennywort,Colombo,323.03
8/22/2024,Red Spinach,Colombo,232.03
8/22/2024,Pennywort,Colombo,333.49
8/22/2024,Leeks,Colombo,185.48
8/22/2024,Carrot,Colombo,326.3
8/22/2024,Beetroot,Colombo,231.91
8/22/2024,Cabbage,Colombo,74.52
8/22/2024,Knol-Khol,Colombo,431.1
8/22/2024,Pumpkin,Colombo,126.07
8/22/2024,Onion,Colombo,84.68
8/22/2024,Potato,Colombo,441.38
8/22/2024,Drumsticks,Colombo,274.04
8/22/2024,Jackfruit,Colombo,127.47
8/22/2024,Breadfruit,Colombo,50.13
8/22/2024,Taro,Colombo,84.83
8/22/2024,Manioc,Colombo,106.73
8/29/2024,Winged Bean,Colombo,148.06
8/29/2024,Bitter Melon,Colombo,404.46
8/29/2024,Brinjal,Colombo,456.41
8/29/2024,Long Purple Eggplant,Colombo,258.45
8/29/2024,Asiatic Pennywort,Colombo,128.25
8/29/2024,Red Spinach,Colombo,392.48
8/29/2024,Pennywort,Colombo,257.8
8/29/2024,Leeks,Colombo,63.11
8/29/2024,Carrot,Colombo,60.09
8/29/2024,Beetroot,Colombo,130.19
8/29/2024,Cabbage,Colombo,339.5
8/29/2024,Knol-Khol,Colombo,484.47
8/29/2024,Pumpkin,Colombo,195.58
8/29/2024,Onion,Colombo,461.31
8/29/2024,Potato,Colombo,377.08
8/29/2024,Drumsticks,Colombo,281.28
8/29/2024,Jackfruit,Colombo,392.28
8/29/2024,Breadfruit,Colombo,128.65
8/29/2024,Taro,Colombo,347.29
8/29/2024,Manioc,Colombo,166.4
9/5/2024,Winged Bean,Colombo,241.27
9/5/2024,Bitter Melon,Colombo,407.45
9/5/2024,Brinjal,Colombo,57.53
9/5/2024,Long Purple Eggplant,Colombo,72.2
9/5/2024,Asiatic Pennywort,Colombo,124.76
9/5/2024,Red Spinach,Colombo,190.39
9/5/2024,Pennywort,Colombo,87
9/5/2024,Leeks,Colombo,151.73
9/5/2024,Carrot,Colombo,460.82
9/5/2024,Beetroot,Colombo,214.51
9/5/2024,Cabbage,Colombo,221.86
9/5/2024,Knol-Khol,Colombo,312.55
9/5/2024,Pumpkin,Colombo,89.92
9/5/2024,Onion,Colombo,360.2
9/5/2024,Potato,Colombo,181.09
9/5/2024,Drumsticks,Colombo,497.95
9/5/2024,Jackfruit,Colombo,437.73
9/5/2024,Breadfruit,Colombo,83.62
9/5/2024,Taro,Colombo,59.75
9/5/2024,Manioc,Colombo,345.99
9/12/2024,Winged Bean,Colombo,148.33
9/12/2024,Bitter Melon,Colombo,177.16
9/12/2024,Brinjal,Colombo,396.29
9/12/2024,Long Purple Eggplant,Colombo,352.62
9/12/2024,Asiatic Pennywort,Colombo,305.02
9/12/2024,Red Spinach,Colombo,267.97
9/12/2024,Pennywort,Colombo,340.52
9/12/2024,Leeks,Colombo,493.82
9/12/2024,Carrot,Colombo,174.35
9/12/2024,Beetroot,Colombo,439.02
9/12/2024,Cabbage,Colombo,333.73
9/12/2024,Knol-Khol,Colombo,374.15
9/12/2024,Pumpkin,Colombo,328.75
9/12/2024,Onion,Colombo,371.52
9/12/2024,Potato,Colombo,411.15
9/12/2024,Drumsticks,Colombo,137.92
9/12/2024,Jackfruit,Colombo,111.39
9/12/2024,Breadfruit,Colombo,167.03
9/12/2024,Taro,Colombo,398.38
9/12/2024,Manioc,Colombo,207.99
9/19/2024,Winged Bean,Colombo,440.94
9/19/2024,Bitter Melon,Colombo,115.76
9/19/2024,Brinjal,Colombo,434.55
9/19/2024,Long Purple Eggplant,Colombo,223.57
9/19/2024,Asiatic Pennywort,Colombo,248.91
9/19/2024,Red Spinach,Colombo,344.11
9/19/2024,Pennywort,Colombo,354
9/19/2024,Leeks,Colombo,286.91
9/19/2024,Carrot,Colombo,273.02
9/19/2024,Beetroot,Colombo,407.96
9/19/2024,Cabbage,Colombo,455.3
9/19/2024,Knol-Khol,Colombo,280.94
9/19/2024,Pumpkin,Colombo,452.33
9/19/2024,Onion,Colombo,188.07
9/19/2024,Potato,Colombo,70.67
9/19/2024,Drumsticks,Colombo,485.99
9/19/2024,Jackfruit,Colombo,138.53
9/19/2024,Breadfruit,Colombo,373.96
9/19/2024,Taro,Colombo,203.67
9/19/2024,Manioc,Colombo,421.98
9/26/2024,Winged Bean,Colombo,158.27
9/26/2024,Bitter Melon,Colombo,166.14
9/26/2024,Brinjal,Colombo,103.37
9/26/2024,Long Purple Eggplant,Colombo,312.86
9/26/2024,Asiatic Pennywort,Colombo,266.81
9/26/2024,Red Spinach,Colombo,179.84
9/26/2024,Pennywort,Colombo,165.34
9/26/2024,Leeks,Colombo,86.2
9/26/2024,Carrot,Colombo,258.55
9/26/2024,Beetroot,Colombo,100.12
9/26/2024,Cabbage,Colombo,276.1
9/26/2024,Knol-Khol,Colombo,227.02
9/26/2024,Pumpkin,Colombo,142.62
9/26/2024,Onion,Colombo,216.8
9/26/2024,Potato,Colombo,303.76
9/26/2024,Drumsticks,Colombo,362.29
9/26/2024,Jackfruit,Colombo,405.91
9/26/2024,Breadfruit,Colombo,50.68
9/26/2024,Taro,Colombo,324
9/26/2024,Manioc,Colombo,324.98
10/3/2024,Winged Bean,Colombo,393.99
10/3/2024,Bitter Melon,Colombo,51.07
10/3/2024,Brinjal,Colombo,244.67
10/3/2024,Long Purple Eggplant,Colombo,316.7
10/3/2024,Asiatic Pennywort,Colombo,74.11
10/3/2024,Red Spinach,Colombo,58.95
10/3/2024,Pennywort,Colombo,196.19
10/3/2024,Leeks,Colombo,175.82
10/3/2024,Carrot,Colombo,467.51
10/3/2024,Beetroot,Colombo,192.71
10/3/2024,Cabbage,Colombo,429.14
10/3/2024,Knol-Khol,Colombo,186.13
10/3/2024,Pumpkin,Colombo,468.48
10/3/2024,Onion,Colombo,255.54
10/3/2024,Potato,Colombo,277.83
10/3/2024,Drumsticks,Colombo,468.15
10/3/2024,Jackfruit,Colombo,299.78
10/3/2024,Breadfruit,Colombo,331.98
10/3/2024,Taro,Colombo,448.61
10/3/2024,Manioc,Colombo,499.19
10/10/2024,Winged Bean,Colombo,251.71
10/10/2024,Bitter Melon,Colombo,195.26
10/10/2024,Brinjal,Colombo,117.76
10/10/2024,Long Purple Eggplant,Colombo,242.52
10/10/2024,Asiatic Pennywort,Colombo,57.9
10/10/2024,Red Spinach,Colombo,204.49
10/10/2024,Pennywort,Colombo,221.22
10/10/2024,Leeks,Colombo,156.86
10/10/2024,Carrot,Colombo,445.72
10/10/2024,Beetroot,Colombo,86.69
10/10/2024,Cabbage,Colombo,60.11
10/10/2024,Knol-Khol,Colombo,492.51
10/10/2024,Pumpkin,Colombo,365.03
10/10/2024,Onion,Colombo,235.83
10/10/2024,Potato,Colombo,102.72
10/10/2024,Drumsticks,Colombo,433.97
10/10/2024,Jackfruit,Colombo,80.49
10/10/2024,Breadfruit,Colombo,126.17
10/10/2024,Taro,Colombo,53.57
10/10/2024,Manioc,Colombo,84.51
10/17/2024,Winged Bean,Colombo,178.33
10/17/2024,Bitter Melon,Colombo,268.26
10/17/2024,Brinjal,Colombo,173.97
10/17/2024,Long Purple Eggplant,Colombo,114.37
10/17/2024,Asiatic Pennywort,Colombo,437.77
10/17/2024,Red Spinach,Colombo,87.71
10/17/2024,Pennywort,Colombo,434.08
10/17/2024,Leeks,Colombo,255.5
10/17/2024,Carrot,Colombo,383.47
10/17/2024,Beetroot,Colombo,248.93
10/17/2024,Cabbage,Colombo,323.53
10/17/2024,Knol-Khol,Colombo,429.03
10/17/2024,Pumpkin,Colombo,455
10/17/2024,Onion,Colombo,250.33
10/17/2024,Potato,Colombo,235.94
10/17/2024,Drumsticks,Colombo,83.16
10/17/2024,Jackfruit,Colombo,435.22
10/17/2024,Breadfruit,Colombo,218.66
10/17/2024,Taro,Colombo,208.55
10/17/2024,Manioc,Colombo,242.04
10/24/2024,Winged Bean,Colombo,246.19
10/24/2024,Bitter Melon,Colombo,217.49
10/24/2024,Brinjal,Colombo,482.6
10/24/2024,Long Purple Eggplant,Colombo,323.79
10/24/2024,Asiatic Pennywort,Colombo,309.12
10/24/2024,Red Spinach,Colombo,461.54
10/24/2024,Pennywort,Colombo,273.79
10/24/2024,Leeks,Colombo,439.68
10/24/2024,Carrot,Colombo,419.87
10/24/2024,Beetroot,Colombo,208.54
10/24/2024,Cabbage,Colombo,210.79
10/24/2024,Knol-Khol,Colombo,139.61
10/24/2024,Pumpkin,Colombo,315.92
10/24/2024,Onion,Colombo,296.63
10/24/2024,Potato,Colombo,407.75
10/24/2024,Drumsticks,Colombo,184.43
10/24/2024,Jackfruit,Colombo,391.32
10/24/2024,Breadfruit,Colombo,418.88
10/24/2024,Taro,Colombo,438.54
10/24/2024,Manioc,Colombo,324.53
10/31/2024,Winged Bean,Colombo,97.8
10/31/2024,Bitter Melon,Colombo,111.37
10/31/2024,Brinjal,Colombo,256.99
10/31/2024,Long Purple Eggplant,Colombo,236.63
10/31/2024,Asiatic Pennywort,Colombo,287.58
10/31/2024,Red Spinach,Colombo,319.8
10/31/2024,Pennywort,Colombo,391.32
10/31/2024,Leeks,Colombo,252.82
10/31/2024,Carrot,Colombo,92.51
10/31/2024,Beetroot,Colombo,87.33
10/31/2024,Cabbage,Colombo,216.3
10/31/2024,Knol-Khol,Colombo,356.19
10/31/2024,Pumpkin,Colombo,55.86
10/31/2024,Onion,Colombo,93.92
10/31/2024,Potato,Colombo,116.89
10/31/2024,Drumsticks,Colombo,285.94
10/31/2024,Jackfruit,Colombo,181.53
10/31/2024,Breadfruit,Colombo,360.8
10/31/2024,Taro,Colombo,436.67
10/31/2024,Manioc,Colombo,402.29
11/7/2024,Winged Bean,Colombo,88.91
11/7/2024,Bitter Melon,Colombo,66.66
11/7/2024,Brinjal,Colombo,277.29
11/7/2024,Long Purple Eggplant,Colombo,118.54
11/7/2024,Asiatic Pennywort,Colombo,381.26
11/7/2024,Red Spinach,Colombo,247.99
11/7/2024,Pennywort,Colombo,362.87
11/7/2024,Leeks,Colombo,479.32
11/7/2024,Carrot,Colombo,210.68
11/7/2024,Beetroot,Colombo,158.18
11/7/2024,Cabbage,Colombo,363.37
11/7/2024,Knol-Khol,Colombo,271.31
11/7/2024,Pumpkin,Colombo,76.8
11/7/2024,Onion,Colombo,140.22
11/7/2024,Potato,Colombo,248.65
11/7/2024,Drumsticks,Colombo,121.01
11/7/2024,Jackfruit,Colombo,282.18
11/7/2024,Breadfruit,Colombo,253.6
11/7/2024,Taro,Colombo,375.63
11/7/2024,Manioc,Colombo,351.21
11/14/2024,Winged Bean,Colombo,396.86
11/14/2024,Bitter Melon,Colombo,120.36
11/14/2024,Brinjal,Colombo,312.75
11/14/2024,Long Purple Eggplant,Colombo,105.85
11/14/2024,Asiatic Pennywort,Colombo,159.7
11/14/2024,Red Spinach,Colombo,72.2
11/14/2024,Pennywort,Colombo,295.63
11/14/2024,Leeks,Colombo,382.35
11/14/2024,Carrot,Colombo,282.16
11/14/2024,Beetroot,Colombo,91.1
11/14/2024,Cabbage,Colombo,119.84
11/14/2024,Knol-Khol,Colombo,251.35
11/14/2024,Pumpkin,Colombo,380.23
11/14/2024,Onion,Colombo,333.82
11/14/2024,Potato,Colombo,291.98
11/14/2024,Drumsticks,Colombo,417.64
11/14/2024,Jackfruit,Colombo,130.78
11/14/2024,Breadfruit,Colombo,372.28
11/14/2024,Taro,Colombo,150.69
11/14/2024,Manioc,Colombo,364.28
11/21/2024,Winged Bean,Colombo,107.09
11/21/2024,Bitter Melon,Colombo,202.47
11/21/2024,Brinjal,Colombo,306.13
11/21/2024,Long Purple Eggplant,Colombo,163.04
11/21/2024,Asiatic Pennywort,Colombo,441.9
11/21/2024,Red Spinach,Colombo,123.45
11/21/2024,Pennywort,Colombo,307.85
11/21/2024,Leeks,Colombo,229.36
11/21/2024,Carrot,Colombo,184.91
11/21/2024,Beetroot,Colombo,242.88
11/21/2024,Cabbage,Colombo,316.22
11/21/2024,Knol-Khol,Colombo,119.35
11/21/2024,Pumpkin,Colombo,175.79
11/21/2024,Onion,Colombo,286.01
11/21/2024,Potato,Colombo,305.61
11/21/2024,Drumsticks,Colombo,100.36
11/21/2024,Jackfruit,Colombo,201.24
11/21/2024,Breadfruit,Colombo,103.17
11/21/2024,Taro,Colombo,131.21
11/21/2024,Manioc,Colombo,242.85
11/28/2024,Winged Bean,Colombo,482.72
11/28/2024,Bitter Melon,Colombo,232.24
11/28/2024,Brinjal,Colombo,105.9
11/28/2024,Long Purple Eggplant,Colombo,414.48
11/28/2024,Asiatic Pennywort,Colombo,160.69
11/28/2024,Red Spinach,Colombo,50.1
11/28/2024,Pennywort,Colombo,423.53
11/28/2024,Leeks,Colombo,368.02
11/28/2024,Carrot,Colombo,229.38
11/28/2024,Beetroot,Colombo,369.28
11/28/2024,Cabbage,Colombo,371.13
11/28/2024,Knol-Khol,Colombo,217.82
11/28/2024,Pumpkin,Colombo,197.78
11/28/2024,Onion,Colombo,139.27
11/28/2024,Potato,Colombo,177.79
11/28/2024,Drumsticks,Colombo,294.2
11/28/2024,Jackfruit,Colombo,230.77
11/28/2024,Breadfruit,Colombo,136.62
11/28/2024,Taro,Colombo,90.72
11/28/2024,Manioc,Colombo,52.78
12/5/2024,Winged Bean,Colombo,474.46
12/5/2024,Bitter Melon,Colombo,459.91
12/5/2024,Brinjal,Colombo,102.35
12/5/2024,Long Purple Eggplant,Colombo,207.26
12/5/2024,Asiatic Pennywort,Colombo,471.73
12/5/2024,Red Spinach,Colombo,239.52
12/5/2024,Pennywort,Colombo,178.98
12/5/2024,Leeks,Colombo,434.82
12/5/2024,Carrot,Colombo,101.14
12/5/2024,Beetroot,Colombo,421.39
12/5/2024,Cabbage,Colombo,148.91
12/5/2024,Knol-Khol,Colombo,155.01
12/5/2024,Pumpkin,Colombo,352.57
12/5/2024,Onion,Colombo,55.17
12/5/2024,Potato,Colombo,328.85
12/5/2024,Drumsticks,Colombo,476.5
12/5/2024,Jackfruit,Colombo,434.25
12/5/2024,Breadfruit,Colombo,200.9
12/5/2024,Taro,Colombo,488.7
12/5/2024,Manioc,Colombo,286.43
12/12/2024,Winged Bean,Colombo,127.39
12/12/2024,Bitter Melon,Colombo,461.51
12/12/2024,Brinjal,Colombo,270.25
12/12/2024,Long Purple Eggplant,Colombo,280.41
12/12/2024,Asiatic Pennywort,Colombo,274.38
12/12/2024,Red Spinach,Colombo,248.75
12/12/2024,Pennywort,Colombo,100.57
12/12/2024,Leeks,Colombo,267.6
12/12/2024,Carrot,Colombo,245.43
12/12/2024,Beetroot,Colombo,114.32
12/12/2024,Cabbage,Colombo,123.72
12/12/2024,Knol-Khol,Colombo,353.6
12/12/2024,Pumpkin,Colombo,449.33
12/12/2024,Onion,Colombo,188.37
12/12/2024,Potato,Colombo,60
12/12/2024,Drumsticks,Colombo,248.92
12/12/2024,Jackfruit,Colombo,164.3
12/12/2024,Breadfruit,Colombo,249.23
12/12/2024,Taro,Colombo,298.92
12/12/2024,Manioc,Colombo,57.84
12/19/2024,Winged Bean,Colombo,446.49
12/19/2024,Bitter Melon,Colombo,485.38
12/19/2024,Brinjal,Colombo,332.53
12/19/2024,Long Purple Eggplant,Colombo,67.43
12/19/2024,Asiatic Pennywort,Colombo,267.23
12/19/2024,Red Spinach,Colombo,376.01
12/19/2024,Pennywort,Colombo,461.2
12/19/2024,Leeks,Colombo,417.51
12/19/2024,Carrot,Colombo,430.58
12/19/2024,Beetroot,Colombo,213.61
12/19/2024,Cabbage,Colombo,170.8
12/19/2024,Knol-Khol,Colombo,330.9
12/19/2024,Pumpkin,Colombo,116.83
12/19/2024,Onion,Colombo,336.23
12/19/2024,Potato,Colombo,372.27
12/19/2024,Drumsticks,Colombo,396.86
12/19/2024,Jackfruit,Colombo,317.77
12/19/2024,Breadfruit,Colombo,141.53
12/19/2024,Taro,Colombo,390.79
12/19/2024,Manioc,Colombo,230.44
12/26/2024,Winged Bean,Colombo,358.24
12/26/2024,Bitter Melon,Colombo,417.68
12/26/2024,Brinjal,Colombo,429.36
12/26/2024,Long Purple Eggplant,Colombo,410.75
12/26/2024,Asiatic Pennywort,Colombo,186.36
12/26/2024,Red Spinach,Colombo,114.58
12/26/2024,Pennywort,Colombo,349.13
12/26/2024,Leeks,Colombo,98.99
12/26/2024,Carrot,Colombo,278.67
12/26/2024,Beetroot,Colombo,270.32
12/26/2024,Cabbage,Colombo,374.94
12/26/2024,Knol-Khol,Colombo,170.64
12/26/2024,Pumpkin,Colombo,497.83
12/26/2024,Onion,Colombo,413.68
12/26/2024,Potato,Colombo,208.93
12/26/2024,Drumsticks,Colombo,404.36
12/26/2024,Jackfruit,Colombo,365.46
12/26/2024,Breadfruit,Colombo,335.88
12/26/2024,Taro,Colombo,111.39
12/26/2024,Manioc,Colombo,446.15
1/2/2025,Winged Bean,Colombo,234.36
1/2/2025,Bitter Melon,Colombo,343.48
1/2/2025,Brinjal,Colombo,456.46
1/2/2025,Long Purple Eggplant,Colombo,252.47
1/2/2025,Asiatic Pennywort,Colombo,314.01
1/2/2025,Red Spinach,Colombo,195.88
1/2/2025,Pennywort,Colombo,431.26
1/2/2025,Leeks,Colombo,199.73
1/2/2025,Carrot,Colombo,411.44
1/2/2025,Beetroot,Colombo,349.47
1/2/2025,Cabbage,Colombo,467.44
1/2/2025,Knol-Khol,Colombo,357.64
1/2/2025,Pumpkin,Colombo,196.73
1/2/2025,Onion,Colombo,350.29
1/2/2025,Potato,Colombo,142.01
1/2/2025,Drumsticks,Colombo,405.54
1/2/2025,Jackfruit,Colombo,479.81
1/2/2025,Breadfruit,Colombo,484.39
1/2/2025,Taro,Colombo,370.84
1/2/2025,Manioc,Colombo,62.2
1/9/2025,Winged Bean,Colombo,488.91
1/9/2025,Bitter Melon,Colombo,406.76
1/9/2025,Brinjal,Colombo,215.24
1/9/2025,Long Purple Eggplant,Colombo,404.14
1/9/2025,Asiatic Pennywort,Colombo,360.44
1/9/2025,Red Spinach,Colombo,364.04
1/9/2025,Pennywort,Colombo,357.54
1/9/2025,Leeks,Colombo,237.23
1/9/2025,Carrot,Colombo,479.64
1/9/2025,Beetroot,Colombo,74.35
1/9/2025,Cabbage,Colombo,146.5
1/9/2025,Knol-Khol,Colombo,130.6
1/9/2025,Pumpkin,Colombo,339.44
1/9/2025,Onion,Colombo,252.28
1/9/2025,Potato,Colombo,442.45
1/9/2025,Drumsticks,Colombo,296.97
1/9/2025,Jackfruit,Colombo,213.17
1/9/2025,Breadfruit,Colombo,194.4
1/9/2025,Taro,Colombo,171.77
1/9/2025,Manioc,Colombo,179.54
1/16/2025,Winged Bean,Colombo,488.65
1/16/2025,Bitter Melon,Colombo,164.74
